objid,acquisid,classif_id,objtime,latitude,longitude,depth_min,depth_max,objdate,classif_qual,sunpos,classif_when,classif_who,classif_auto_id,classif_auto_when,classif_auto_score,orig_id,object_link,complement_info,sample_id,project_id,images,free_columns_label,free_columns_width,free_columns_height,free_columns_bx,free_columns_by,free_columns_circ.,free_columns_area_exc,free_columns_area,free_columns_%area,free_columns_major,free_columns_minor,free_columns_y,free_columns_x,free_columns_convex_area,free_columns_perim.,free_columns_elongation,free_columns_perimareaexc,free_columns_perimmajor,free_columns_circex,free_columns_angle,free_columns_bounding_box_area,free_columns_eccentricity,free_columns_equivalent_diameter,free_columns_euler_number,free_columns_extent,free_columns_local_centroid_col,free_columns_local_centroid_row,free_columns_solidity,free_columns_meanhue,free_columns_meansaturation,free_columns_meanvalue,free_columns_stdhue,free_columns_stdsaturation,free_columns_stdvalue,classif_crossvalidation_id,similarity,random_value
583092098,1835272,,18:48:16,-90.0,0.0,0.0,0.0,2023-09-16,, ,,,,,,19_28_56_661818_3,,,530575,12053,"[{'imgid': 682719015, 'objid': 583092098, 'imgrank': 48, 'width': 211, 'height': 142, 'orig_file_name': '19_28_56_661818_3.jpg', 'thumb_width': None, 'thumb_height': None, 'file_name': '68271/9015.jpg', 'thumb_file_name': None}]",47.0,191.0,122.0,964.0,970.0,0.3475614015303856,8595.0,8595.0,0.0,214.23968752110858,65.75450108294622,1036.9169284467714,1063.2060500290868,11754.0,557.4579361637689,3.2581752426477277,0.06485839862289342,2.60202926270999,0.3475614015303856,33.438983519372854,23302.0,0.9517352324082491,104.61115565272532,1.0,0.36885245901639346,99.20605002908668,66.91692844677138,0.7312404287901991,55.86771378708551,55.79045956951716,165.03176265270505,58.49890796211869,30.384117620396086,52.708221758377384,,,0
583092099,1835272,,18:48:16,-90.0,0.0,0.0,0.0,2023-09-16,, ,,,,,,19_28_56_661818_4,,,530575,12053,"[{'imgid': 682719016, 'objid': 583092099, 'imgrank': 49, 'width': 191, 'height': 116, 'orig_file_name': '19_28_56_661818_4.jpg', 'thumb_width': None, 'thumb_height': None, 'file_name': '68271/9016.jpg', 'thumb_file_name': None}]",48.0,171.0,96.0,3861.0,1830.0,0.4230673143455281,9251.0,9251.0,0.0,182.74453556947762,76.02328932021234,1870.0468057507296,3945.670522105718,12376.0,524.1970055134199,2.403796747069865,0.056663820723534736,2.8684688375490466,0.4230673143455281,176.9730168737305,16416.0,0.9093607018477139,108.5298992367771,1.0,0.563535575048733,84.6705221057183,40.04680575072965,0.7474951519069166,64.692249486542,29.448383958490975,196.37087882391094,44.83728233006661,28.561736510437207,60.62039767508541,,,0
583092100,1835272,,18:48:16,-90.0,0.0,0.0,0.0,2023-09-16,, ,,,,,,19_28_58_222501_0,,,530575,12053,"[{'imgid': 682719017, 'objid': 583092100, 'imgrank': 50, 'width': 221, 'height': 251, 'orig_file_name': '19_28_58_222501_0.jpg', 'thumb_width': None, 'thumb_height': None, 'file_name': '68271/9017.jpg', 'thumb_file_name': None}]",49.0,201.0,231.0,1172.0,1785.0,0.7951350860718297,37323.0,37323.0,0.0,235.23776918413324,203.43887590441904,1899.048629531388,1267.3926801168182,38337.0,768.0203820042826,1.1563068668087517,0.020577670123095214,3.264868497384499,0.7951350860718297,81.62630248026046,46431.0,0.5020780175046501,217.99339331307837,1.0,0.8038379530916845,95.39268011681804,114.04862953138816,0.9735503560528993,42.77748305334512,112.95115612356992,114.18302387267904,51.121691583323866,48.0166869749753,62.33627028494051,,,0
583092051,1835272,,18:48:16,-90.0,0.0,0.0,0.0,2023-09-16,,?,,,,,,19_28_34_563547_0,,,530575,12053,"[{'imgid': 682718968, 'objid': 583092051, 'imgrank': 1, 'width': 427, 'height': 296, 'orig_file_name': '19_28_34_563547_0.jpg', 'thumb_width': 400, 'thumb_height': 277, 'file_name': '68271/8968.jpg', 'thumb_file_name': '68271/8968_mini.jpg'}]",0.0,410.0,276.0,7.0,273.0,0.6055346789890546,80797.0,81596.0,0.009792146673856528,396.8825145779574,264.4657229129426,416.06829461489906,194.78941049791453,83777.0,1301.2773080412749,1.5006954784405238,0.016105515155776514,3.2787468841378553,0.599605194596287,162.25874790835115,113160.0,0.7456322179691176,320.7396693519012,0.0,0.714006716154118,187.78941049791453,143.06829461489906,0.9644293779915729,22.4962743271729,100.37221187313104,45.56958674444826,35.88027809175135,33.3326704874454,49.70893316847282,,,0
583092052,1835272,,18:48:16,-90.0,0.0,0.0,0.0,2023-09-16,, ,,,,,,19_28_34_563547_1,,,530575,12053,"[{'imgid': 682718969, 'objid': 583092052, 'imgrank': 2, 'width': 319, 'height': 366, 'orig_file_name': '19_28_34_563547_1.jpg', 'thumb_width': None, 'thumb_height': None, 'file_name': '68271/8969.jpg', 'thumb_file_name': None}]",1.0,299.0,346.0,232.0,1784.0,0.8154086152020927,74509.0,74509.0,0.0,333.29401976409576,286.8729435298514,1945.960394046357,380.42573380397,75883.0,1071.57272657703,1.1618175477375192,0.014381789133890268,3.2150973705903425,0.8154086152020927,97.99953966630346,103454.0,0.509078076985417,308.0061772735609,1.0,0.7202138148355791,148.42573380397,161.9603940463568,0.9818931776550742,27.078379793045137,135.33437571300112,75.30490276342455,39.321663432194796,35.96776637500632,60.01283479680343,,,0
583092053,1835272,,18:48:16,-90.0,0.0,0.0,0.0,2023-09-16,, ,,,,,,19_28_34_563547_2,,,530575,12053,"[{'imgid': 682718970, 'objid': 583092053, 'imgrank': 3, 'width': 346, 'height': 326, 'orig_file_name': '19_28_34_563547_2.jpg', 'thumb_width': None, 'thumb_height': None, 'file_name': '68271/8970.jpg', 'thumb_file_name': None}]",2.0,326.0,306.0,2161.0,1976.0,0.7210044132480478,70767.0,70767.0,0.0,355.08079081033463,260.84936304915414,2126.849619172778,2309.5836053527773,73273.0,1110.583873865323,1.361248448758618,0.015693527687556674,3.1276934788019504,0.7210044132480478,40.34945200037756,99756.0,0.6784790473090074,300.17218868888114,1.0,0.7094009382894262,148.58360535277743,150.84961917277826,0.9657991347426746,27.410855342179264,137.6639817994263,55.6290361326607,41.18197659609926,36.81887768943172,46.93329346023096,,,0
583092054,1835272,,18:48:16,-90.0,0.0,0.0,0.0,2023-09-16,, ,,,,,,19_28_34_563547_3,,,530575,12053,"[{'imgid': 682718971, 'objid': 583092054, 'imgrank': 4, 'width': 379, 'height': 148, 'orig_file_name': '19_28_34_563547_3.jpg', 'thumb_width': None, 'thumb_height': None, 'file_name': '68271/8971.jpg', 'thumb_file_name': None}]",3.0,359.0,138.0,2428.0,2902.0,0.5643488980776198,36662.0,36662.0,0.0,354.90971507022414,140.01942131968943,2983.3964049969995,2593.704926081501,37787.0,903.5229073212244,2.5347177679009376,0.024644670430451814,2.5457824031175056,0.5643488980776198,177.11819788506352,49542.0,0.9188868212167874,216.05441025140064,1.0,0.7400185701021356,165.70492608150127,81.39640499699962,0.9702278561410008,15.67033986143691,134.17467677704434,46.50436419180623,13.982391616390032,31.06821283791882,39.33283377565543,,,0
583092055,1835272,,18:48:16,-90.0,0.0,0.0,0.0,2023-09-16,, ,,,,,,19_28_36_841795_0,,,530575,12053,"[{'imgid': 682718972, 'objid': 583092055, 'imgrank': 5, 'width': 429, 'height': 288, 'orig_file_name': '19_28_36_841795_0.jpg', 'thumb_width': 400, 'thumb_height': 269, 'file_name': '68271/8972.jpg', 'thumb_file_name': '68271/8972_mini.jpg'}]",4.0,409.0,268.0,2808.0,533.0,0.7463563391348176,80093.0,80093.0,0.0,394.7472786442524,261.22123031054974,670.9307929531919,3002.1007828399484,82440.0,1161.259018078045,1.5111607818972517,0.014498882774749916,2.941778400769105,0.7463563391348176,0.997644644216976,109612.0,0.7497307934452938,319.3392785995381,1.0,0.7306955442834726,194.10078283994855,137.9307929531919,0.9715308102862688,21.09762401208595,136.76920579825952,50.66808585019914,30.132098115531853,36.05947936506041,44.534293974368914,,,0
583092056,1835272,,18:48:16,-90.0,0.0,0.0,0.0,2023-09-16,, ,,,,,,19_28_38_404691_0,,,530575,12053,"[{'imgid': 682718973, 'objid': 583092056, 'imgrank': 6, 'width': 186, 'height': 83, 'orig_file_name': '19_28_38_404691_0.jpg', 'thumb_width': None, 'thumb_height': None, 'file_name': '68271/8973.jpg', 'thumb_file_name': None}]",5.0,166.0,73.0,2369.0,2967.0,0.2563518231748155,4549.0,4549.0,0.0,143.961726464031,67.48171124535672,3014.52495053858,2444.493295229721,7446.0,472.2203461105329,2.133344335928302,0.10380750628941149,3.2801797929848924,0.2563518231748155,178.58100545659704,12118.0,0.8833321594661825,76.10497151303754,1.0,0.37539197887440173,75.49329522972081,47.52495053857991,0.610932044050497,67.1620136293691,38.92064189931853,197.32996262914926,58.942362978001306,36.44213954123518,44.88963463750011,,,0
583092057,1835272,,18:48:16,-90.0,0.0,0.0,0.0,2023-09-16,, ,,,,,,19_28_39_986771_0,,,530575,12053,"[{'imgid': 682718974, 'objid': 583092057, 'imgrank': 7, 'width': 363, 'height': 385, 'orig_file_name': '19_28_39_986771_0.jpg', 'thumb_width': None, 'thumb_height': None, 'file_name': '68271/8974.jpg', 'thumb_file_name': None}]",6.0,343.0,365.0,1109.0,1548.0,0.8027531371494209,96324.0,96324.0,0.0,369.3990156213906,337.9259114265726,1733.4469706407542,1276.2991051036086,99441.0,1227.9514062334704,1.0931361080360857,0.01274813552420446,3.32418700187344,0.8027531371494209,63.911994776180194,125195.0,0.40390900684670134,350.20497698786323,1.0,0.7693917488717601,167.29910510360867,185.44697064075413,0.9686547802214378,22.481520700967568,136.4868153315892,65.09615464474066,32.625954546060505,33.723399321577496,52.013510275606,,,0
583092058,1835272,,18:48:16,-90.0,0.0,0.0,0.0,2023-09-16,, ,,,,,,19_28_41_582612_0,,,530575,12053,"[{'imgid': 682718975, 'objid': 583092058, 'imgrank': 8, 'width': 279, 'height': 265, 'orig_file_name': '19_28_41_582612_0.jpg', 'thumb_width': None, 'thumb_height': None, 'file_name': '68271/8975.jpg', 'thumb_file_name': None}]",7.0,259.0,245.0,3100.0,821.0,0.8315581445554587,51456.0,51456.0,0.0,274.12941475192883,241.8411053084271,939.3571983830846,3235.6577075559703,52210.0,881.8132752230961,1.1335104278585044,0.01713722938477721,3.2167772875489695,0.8315581445554587,138.83123491706561,63455.0,0.4708466219521199,255.96057120949808,1.0,0.8109053660074068,135.65770755597015,118.35719838308458,0.9855583221605057,22.06757229477612,141.74267335199005,48.57534592661692,31.333805552416877,38.03974740932344,46.019426573140784,,,0
583092059,1835272,,18:48:16,-90.0,0.0,0.0,0.0,2023-09-16,, ,,,,,,19_28_41_582612_1,,,530575,12053,"[{'imgid': 682718976, 'objid': 583092059, 'imgrank': 9, 'width': 143, 'height': 178, 'orig_file_name': '19_28_41_582612_1.jpg', 'thumb_width': None, 'thumb_height': None, 'file_name': '68271/8976.jpg', 'thumb_file_name': None}]",8.0,123.0,158.0,3058.0,2343.0,0.21580310872469638,7782.0,8134.0,0.043275141381853954,159.082390076909,95.17942613598777,2407.9759701876123,3123.856720637368,12046.0,688.2213921310594,1.671394717694765,0.08843759857762264,4.326194695706646,0.20646419868399155,119.95606873215658,19434.0,0.8012701538096517,99.54069588429165,0.0,0.40043223217042295,65.85672063736828,64.97597018761243,0.6460235762908849,77.15502827637079,11.733587410867962,217.44270961396606,31.1473324749145,9.839151956691634,50.752940109529696,,,0
583092060,1835272,,18:48:16,-90.0,0.0,0.0,0.0,2023-09-16,, ,,,,,,19_28_44_643304_0,,,530575,12053,"[{'imgid': 682718977, 'objid': 583092060, 'imgrank': 10, 'width': 675, 'height': 343, 'orig_file_name': '19_28_44_643304_0.jpg', 'thumb_width': 400, 'thumb_height': 203, 'file_name': '68271/8977.jpg', 'thumb_file_name': '68271/8977_mini.jpg'}]",9.0,655.0,323.0,2051.0,1599.0,0.29084079151639,113792.0,113998.0,0.0018070492464780097,608.2805061261631,267.9020359391622,1759.7371607845894,2406.5796101659166,142898.0,2219.3504678941936,2.2705333462426442,0.019503572025223157,3.648564183041367,0.2903152278832352,2.547931116366726,211565.0,0.8977893311976881,380.63693235746797,0.0,0.5378583414080779,355.57961016591673,160.73716078458943,0.7963162535514843,26.665187108545766,120.54087791013878,63.375313601993014,41.15216626464661,50.05269692804637,65.40683673934014,,,0
583092061,1835272,,18:48:16,-90.0,0.0,0.0,0.0,2023-09-16,, ,,,,,,19_28_44_643304_1,,,530575,12053,"[{'imgid': 682718978, 'objid': 583092061, 'imgrank': 11, 'width': 237, 'height': 122, 'orig_file_name': '19_28_44_643304_1.jpg', 'thumb_width': None, 'thumb_height': None, 'file_name': '68271/8978.jpg', 'thumb_file_name': None}]",10.0,217.0,102.0,3027.0,2128.0,0.3701266831993216,10277.0,10277.0,0.0,227.17622248905204,72.49912314962567,2172.119392818916,3134.317213194512,13970.0,590.6944801964781,3.1335030358946483,0.057477326087036894,2.6001597954422566,0.3701266831993216,14.636910846889634,22134.0,0.9477103928793925,114.39004677524731,1.0,0.464308303966748,107.31721319451202,44.119392818916026,0.735647816750179,45.71236742239953,21.774837014693002,218.91437189841395,56.26535512740656,29.223539727249552,34.15786896725296,,,0
583092062,1835272,,18:48:16,-90.0,0.0,0.0,0.0,2023-09-16,, ,,,,,,19_28_44_643304_2,,,530575,12053,"[{'imgid': 682718979, 'objid': 583092062, 'imgrank': 12, 'width': 231, 'height': 182, 'orig_file_name': '19_28_44_643304_2.jpg', 'thumb_width': None, 'thumb_height': None, 'file_name': '68271/8979.jpg', 'thumb_file_name': None}]",11.0,211.0,162.0,2265.0,2290.0,0.7796150437685656,23100.0,23100.0,0.0,190.375866542268,155.97658358668372,2369.183896103896,2367.465064935065,23742.0,610.1980515339465,1.2205413284774695,0.02641550006640461,3.205227966216337,0.7796150437685656,2.249197741376932,34182.0,0.5733527949414461,171.4987856615383,1.0,0.6757942776900123,102.46506493506493,79.1838961038961,0.9729593126105636,49.74545454545454,115.30844155844156,87.51168831168832,62.423009297281176,44.299440232700086,61.02592446212482,,,0
583092063,1835272,,18:48:16,-90.0,0.0,0.0,0.0,2023-09-16,, ,,,,,,19_28_46_166353_0,,,530575,12053,"[{'imgid': 682718980, 'objid': 583092063, 'imgrank': 13, 'width': 176, 'height': 113, 'orig_file_name': '19_28_46_166353_0.jpg', 'thumb_width': None, 'thumb_height': None, 'file_name': '68271/8980.jpg', 'thumb_file_name': None}]",12.0,156.0,93.0,2547.0,1723.0,0.12748377998217766,2074.0,2074.0,0.0,175.94229917663438,44.71007717645853,1747.192381870781,2642.341851494696,6674.0,452.14927829866735,3.935182184594267,0.2180083309058184,2.569872511696232,0.12748377998217766,162.20832145982797,14508.0,0.9671732641955687,51.38773020654568,1.0,0.14295561069754617,95.34185149469624,24.192381870781098,0.3107581660173809,54.72420443587271,77.95612343297975,109.61861137897782,63.38633531599202,47.04529612797391,59.877741567280715,,,0
583092064,1835272,,18:48:16,-90.0,0.0,0.0,0.0,2023-09-16,, ,,,,,,19_28_46_166353_1,,,530575,12053,"[{'imgid': 682718981, 'objid': 583092064, 'imgrank': 14, 'width': 363, 'height': 280, 'orig_file_name': '19_28_46_166353_1.jpg', 'thumb_width': None, 'thumb_height': None, 'file_name': '68271/8981.jpg', 'thumb_file_name': None}]",13.0,343.0,260.0,2354.0,1818.0,0.442652430161332,51296.0,51296.0,0.0,340.6792327918167,215.89726002400303,1956.1962531191516,2508.0083632252026,62179.0,1206.7442994522837,1.5779692282984075,0.023525115008037348,3.5421715892782486,0.442652430161332,17.308173887770238,89180.0,0.7735576637014466,255.56231272770816,1.0,0.5751962323390895,154.00836322520274,138.19625311915158,0.8249730616446067,24.745301777916406,154.05232376793512,78.84096225826575,37.712441853864455,51.31880595727873,58.28635129991917,,,0
583092065,1835272,,18:48:16,-90.0,0.0,0.0,0.0,2023-09-16,, ,,,,,,19_28_46_166353_2,,,530575,12053,"[{'imgid': 682718982, 'objid': 583092065, 'imgrank': 15, 'width': 359, 'height': 343, 'orig_file_name': '19_28_46_166353_2.jpg', 'thumb_width': None, 'thumb_height': None, 'file_name': '68271/8982.jpg', 'thumb_file_name': None}]",14.0,339.0,323.0,1814.0,2235.0,0.7826201368406166,80163.0,80163.0,0.0,391.2346495682286,264.0043286424055,2396.0225290969647,1985.9742649351945,81400.0,1134.5310960166873,1.4819251319858353,0.014152802365389112,2.899873764424419,0.7826201368406166,41.42732878862187,109497.0,0.7380025502135534,319.4787968310336,1.0,0.7321022493766952,171.97426493519455,161.02252909696494,0.9848034398034398,22.604805209385876,124.331873807118,43.840387710040794,32.15311747831979,34.8332878659975,45.5300916309739,,,0
583092066,1835272,,18:48:16,-90.0,0.0,0.0,0.0,2023-09-16,, ,,,,,,19_28_47_647798_0,,,530575,12053,"[{'imgid': 682718983, 'objid': 583092066, 'imgrank': 16, 'width': 212, 'height': 425, 'orig_file_name': '19_28_47_647798_0.jpg', 'thumb_width': 200, 'thumb_height': 400, 'file_name': '68271/8983.jpg', 'thumb_file_name': '68271/8983_mini.jpg'}]",15.0,202.0,405.0,0.0,1596.0,0.6581635911930497,58983.0,58983.0,0.0,387.2095239516287,210.86725284401905,1796.570995032467,81.41442449519353,59642.0,1061.2102448427663,1.8362714870575567,0.017991798396873104,2.7406615261233496,0.6581635911930497,90.49004599794975,81810.0,0.8387077452351753,274.0428580844867,1.0,0.720975430876421,81.41442449519353,200.57099503246698,0.9889507394118239,20.527830052727058,133.41374633368937,65.6488310191072,31.294552783312618,31.560804475396406,55.27108669131728,,,0
